updatedAt,log_return
2024-01-12,0.59589883
2024-01-13,0.59445218
2024-01-14,0.59254052
2024-01-15,0.59387754
2024-01-16,0.59660534
2024-01-17,0.60428835
2024-01-18,0.60753777
2024-01-19,0.60737696
2024-01-20,0.60689353
2024-01-21,0.59507761
2024-01-22,0.63142373
2024-01-23,0.63705126
2024-01-24,0.63701858
2024-01-25,0.63451857
2024-01-26,0.59781511
2024-01-27,0.59610865
2024-01-28,0.59254847
2024-01-29,0.5996242
2024-01-30,0.60058751
2024-01-31,0.59852909
2024-02-01,0.59954309
2024-02-02,0.55688671
2024-02-03,0.55047392
2024-02-04,0.55056527
2024-02-05,0.5486538
2024-02-06,0.55738979
2024-02-07,0.53705287
2024-02-08,0.53688719
2024-02-09,0.42909229
2024-02-10,0.42650587
2024-02-11,0.40770326
2024-02-12,0.44967211
2024-02-13,0.42461452
2024-02-14,0.45328722
2024-02-15,0.445856
2024-02-16,0.43769617
2024-02-17,0.42815027
2024-02-18,0.42782249
